publishedAt,title,body,url,source,description
2025-07-25T20:56:39Z,"Ibovespa recua 0,21% em meio a receio sobre tarifas; na semana, tem leve alta de 0,1%","SÃO PAULO (Reuters) O Ibovespa fechou com um declínio modesto nesta sexta-feira, em mais um pregão com volume financeiro baixo, refletindo a falta de apetite a risco de agentes financeiros, em meio a… [+5225 chars]",https://www.infomoney.com.br/mercados/ibovespa-recua-021-em-meio-a-receio-sobre-tarifas-na-semana-tem-leve-alta-de-01/,InfoMoney,"O volume financeiro no pregão somou apenas R$13,96 bilhões, contra uma média diária de R$20,89 bilhões em julho
The post Ibovespa recua 0,21% em meio a receio sobre tarifas; na semana, tem leve alta de 0,1% appeared first on InfoMoney."
2025-07-25T20:14:03Z,Ibovespa anda de lado e cresce expectativa em torno da “Supersemana”,"ASSINE VEJA NEGÓCIOSO presidente dos Estados Unidos, Donald Trump - 18/07/2025 (Brendan SMIALOWSKI/AFP)
Continua após publicidade
Um pregão meio sem graça, com cara de sexta-feira e com o mercado a… [+3128 chars]",https://veja.abril.com.br/economia/bolsa-valores-hoje-25-julho-2025/,Abril.com.br,Mercado repercutiu a prévia da inflação na falta de notícia melhor envolvendo a disputa comercial entre Brasil e Estados Unidos
2025-07-25T15:48:48Z,Al Gore: COP 30 põe Brasil na liderança global em debate sobre o clima,"Um dos destaques do primeiro dia da Expert XP 2025, um dos maiores festivais de investimentos do mundo, o ex-vice-presidente dos Estados Unidos Albert Arnold Gore Jr., conhecido como Al Gore, colocou… [+8324 chars]",https://www.metropoles.com/negocios/al-gore-cop-30-poe-brasil-na-lideranca-global-em-debate-sobre-o-clima,Metropoles.com,"Ex-vice-presidente dos EUA, Al Gore afirma que é possível lucrar investindo em energias renováveis e apostando na sustentabilidade"
2025-07-25T15:11:23Z,Por que a Petrobras (PETR4) pediu para acompanhar venda da Braskem (BRKM5) no Cade?,"© 2000-2025 InfoMoney. Todos os direitos reservados.
 O InfoMoney preza a qualidade da informação e atesta a apuração de todo o conteúdo produzido por sua
 equipe,
 ressaltando, no entanto, que nã… [+1238 chars]",https://www.infomoney.com.br/mercados/por-que-a-petrobras-petr4-pediu-para-acompanhar-venda-da-braskem-brkm5-no-cade/,InfoMoney,"Petrobras solicita entrada como terceira interessada no acordo sobre Braskem
The post Por que a Petrobras (PETR4) pediu para acompanhar venda da Braskem (BRKM5) no Cade? appeared first on InfoMoney."
2025-07-26T19:38:59Z,"Com “otimismo cauteloso”, gestores destacam oportunidades na Bolsa brasileira","A hora de investir nas empresas da Bolsa brasileira é agora, segundo especialistas em investimentos que participaram do painel É hora da Bolsa Brasileira? Quais as melhores oportunidades, realizado n… [+3449 chars]",https://www.infomoney.com.br/onde-investir/com-otimismo-cauteloso-gestores-destacam-oportunidades-na-bolsa-brasileira/,InfoMoney,"Investidores devem aproveitar o momento de sentimento neutro e oportunidades setoriais, afirmam especialistas na Expert XP 2025
The post Com “otimismo cauteloso”, gestores destacam oportunidades na Bolsa brasileira appeared first on InfoMoney."
2025-07-26T01:21:11Z,Ângela Carrato: Tarifaço mostra que a mídia subimperialista do Brasil continua entreguista,"Por Ângela Carrato*
Em 1º de agosto entra em vigor o tarifaço de 50% sobre os produtos brasileiros exportados para os Estados Unidos, conforme anúncio feito por Donald Trump.
Se ele não voltar atrá… [+15092 chars]",https://www.viomundo.com.br/politica/angela-carrato-tarifaco-mostra-que-a-midia-subimperialista-do-brasil-continua-entreguista.html,Viomundo.com.br,"Para Tio Sam e seus aliados
O post Ângela Carrato: Tarifaço mostra que a mídia subimperialista do Brasil continua entreguista apareceu primeiro em Viomundo."
2025-07-27T23:53:50Z,Microfluídica: um laboratório que cabe na palma da mão e no futuro do pré-sal,"Se você já usou uma impressora jato de tinta ou fez um teste rápido de COVID, gravidez ou glicose, provavelmente teve contato com a microfluídica - uma tecnologia cada vez mais presente no nosso dia … [+6190 chars]","https://www.terra.com.br/noticias/microfluidica-um-laboratorio-que-cabe-na-palma-da-mao-e-no-futuro-do-pre-sal,d2dc7cc29217907a5126624493f98afcrhj4vnsc.html",Terra.com.br,Pesquisas brasileiras aplicam a tecnologia miniaturizada para melhorar processo de extração de óleo e gás
2025-07-28T23:25:11Z,Deltan se manifesta após derrota judicial para Lula: “Faria de novo”,"Condenado a pagar uma multa de R$ 135,4 mil por danos morais a Lula, o ex-procurador da Lava Jato Deltan Dallagnol afirmou que faria de novo mil vezes a apresentação em PowerPoint que colocou o presi… [+2192 chars]",https://www.metropoles.com/colunas/paulo-cappelli/deltan-se-manifesta-apos-derrota-judicial-para-lula-faria-de-novo,Metropoles.com,"Condenado a pagar R$ 135 mil a Lula por danos morais, Deltan Dallagnol diz que valor será pago com doações feitas por 12 mil pessoas"
2025-07-28T21:25:41Z,Brasil inicia o desenvolvimento de microrreatores nucleares,"Nove instituições, entre universidades, institutos de pesquisa e uma diretoria da Marinha do Brasil, e quatro empresas unem esforços para desenvolver no país os meios e a tecnologia necessários para … [+13853 chars]",https://gizmodo.uol.com.br/brasil-inicia-o-desenvolvimento-de-microrreatores-nucleares/,Uol.com.br,"Sistema de geração elétrica em elaboração no país se propõe a atender comunidades isoladas e substituir geradores a diesel
The post Brasil inicia o desenvolvimento de microrreatores nucleares appeared first on Giz Brasil."
2025-07-28T20:59:05Z,Ibovespa recua 1% e fecha na mínima em mais de três meses com tarifas dos EUA,"SÃO PAULO (Reuters) O Ibovespa fechou em queda pela terceira sessão seguida nesta segunda-feira, marcando uma mínima em mais de três meses em novo pregão com volume financeiro reduzido, sem sinais de… [+4678 chars]",https://www.infomoney.com.br/mercados/ibovespa-recua-1-e-fecha-na-minima-em-mais-de-tres-meses-com-tarifas-dos-eua/,InfoMoney,"Falta de sinais de mudanças nos planos dos Estados Unidos de adotar uma tarifa de 50% sobre produtos brasileiros a partir da sexta afeta mercado
The post Ibovespa recua 1% e fecha na mínima em mais de três meses com tarifas dos EUA appeared first on InfoMoney."
2025-07-28T20:29:25Z,Ibovespa fecha no menor nível desde abril; bancos pesam sobre o índice,"À medida que o prazo para a negociar com os EUA a imposição de tarifas de 50% sobre o Brasil se aproxima do fim, o nível de aversão a risco cresce na bolsa diante da falta de perspectivas mais positi… [+1394 chars]",https://valor.globo.com/financas/noticia/2025/07/28/ibovespa-fecha-no-menor-nivel-desde-abril-bancos-pesam-sobre-o-indice.ghtml,Globo,Aversão a risco cresce na bolsa diante da falta de perspectivas de acordo sobre tarifas com os EUA antes de 1º de agosto
2025-07-28T20:19:59Z,Ibovespa cai no começo da ‘supersemana’ e estaciona nos 132 mil pontos,"ASSINE VEJA NEGÓCIOSIbovespa (Cris Faga/NurPhoto/Getty Images)
Continua após publicidade
O dólar encerrou em alta de 0,52% nesta segunda-feira, 28, cotado a R$5,59, enquanto o Ibovespa, principal í… [+1879 chars]",https://veja.abril.com.br/economia/ibovespa-cai-no-comeco-da-supersemana-e-estaciona-nos-132-mil-pontos/,Abril.com.br,Mercado apresenta volatilidade de olho em guerra comercial e na 'Superquarta'
2025-07-29T23:58:31Z,"Petrobras (PETR4) eleva em 7,6% produção de petróleo no Brasil no 2º tri","A produção de petróleo da Petrobras (PETR4; PETR3) no Brasil cresceu 7,6% entre abril e junho ante igual período do ano passado, com o avanço operacional de novas plataformas, apesar de paradas progr… [+1563 chars]",https://www.infomoney.com.br/mercados/petrobras-petr4-eleva-em-76-producao-de-petroleo-no-brasil-no-2o-tri/,InfoMoney,"A Petrobras produziu uma média de 2,32 milhões de barris de petróleo por dia (bpd) no país no segundo trimestre
The post Petrobras (PETR4) eleva em 7,6% produção de petróleo no Brasil no 2º tri appeared first on InfoMoney."
2025-07-29T23:56:02Z,"Produção da Petrobras no Brasil no segundo trimestre tem alta de 8,1%","A produção de petróleo, líquido de gás natural (LGN) e gás natural da Petrobras no Brasil atingiu 2,879 milhões de barris de óleo equivalente (BOE) por dia no segundo trimestre, uma alta de 8,1% na c… [+2345 chars]",https://valor.globo.com/empresas/noticia/2025/07/29/producao-da-petrobras-no-brasil-no-segundo-trimestre-tem-alta-de-81percent.ghtml,Globo,"A exportação de petróleo da Petrobras no segundo trimestre atingiu 690 mil barris por dia, o que representou uma alta de 6%"
2025-07-29T23:41:16Z,"Fora da agenda, Lula faz reunião com ministros do União Brasil","O presidente Luiz Inácio Lula da Silva (PT) se reuniu, nesta terça-feira (29/7), com os ministros indicados pelo União Brasil para compor a Esplanada dos Ministérios. O encontro ocorreu fora da agend… [+1493 chars]",https://www.metropoles.com/brasil/fora-da-agenda-lula-faz-reuniao-com-ministros-do-uniao-brasil,Metropoles.com,"União Brasil oficializou, recentemente, a federação com o Progressistas (PP), partido do senador Ciro Nogueira e opositor ao governo Lula"
2025-07-29T22:54:18Z,"Produção total de petróleo e gás da Petrobras soma 2,91 mi boed no 2º tri","A produção total de petróleo e gás da Petrobras somou 2,91 milhões de barris de óleo equivalente ao dia (boed) no segundo trimestre, alta de 7,8% ante o mesmo período do ano passado, apontou relatóri… [+187 chars]","https://www.terra.com.br/economia/producao-total-de-petroleo-e-gas-da-petrobras-soma-291-mi-boed-no-2-tri,9133ac5aeb5a160dbc922c473912b1b89vv9wyrf.html",Terra.com.br,"A produção total de petróleo e gás da Petrobras somou 2,91 milhões de barris de óleo equivalente ..."
2025-07-29T21:03:55Z,"Ibovespa fecha em alta de 0,45% com Embraer como destaque e tarifas dos EUA no radar","O Ibovespa fechou em alta nesta terça-feira, com Embraer (EMBR3) entre os principais suportes, em meio a notícias de que o governo brasileiro pediu aos Estados Unidos a exclusão da fabricante de aero… [+3887 chars]",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-045-com-embraer-como-destaque-e-tarifas-dos-eua-no-radar/,InfoMoney,"O volume financeiro somou R$ 16,4 bilhões, contra médias diárias de R$ 20,58 bilhões no mês e R$ 24,26 bilhões no ano
The post Ibovespa fecha em alta de 0,45% com Embraer como destaque e tarifas dos EUA no radar appeared first on InfoMoney."
2025-07-30T23:41:26Z,Entra em vigor lei que define equidade de gênero nos conselhos de administração,"Entrou em vigor semana passada a Lei nº 15.177, de 23 de julho de 2025, que altera a Lei das Estatais (Lei nº 13.303/2016) e a Lei das Sociedades por Ações (Lei nº 6.404/1976) para (i) disciplinar o … [+4107 chars]",https://www.conjur.com.br/?post_type=artigo&p=856090,Conjur.com.br,"Entrou em vigor semana passada a Lei nº 15.177, de 23 de julho de 2025, que altera a Lei das Estatais (Lei nº 13.303/2016) e a Lei das Sociedades por Ações (Lei nº 6.404/1976) para (i) disciplinar o modo de composição dos Conselhos de Administração (CA) de de…"
2025-07-30T21:51:52Z,Juiz manda Deltan cumprir decisão do STJ e pagar R$ 135 mil a Lula,"O juiz Carlo Mazza Britto Melfi, da 5ª Vara Cível de São Bernardo do Campo (SP), deu prazo de 15 dias para que o ex-procurador Deltan Dallagnol pague R$ 135 mil ao presidente Luiz Inácio Lula da Silv… [+1966 chars]",https://www.conjur.com.br/2025-jul-30/juiz-manda-deltan-cumprir-decisao-do-stj-e-pagar-r-135-mil-a-lula/,Conjur.com.br,"O juiz Carlo Mazza Britto Melfi, da 5ª Vara Cível de São Bernardo do Campo (SP), deu prazo de 15 dias para que o ex-procurador Deltan Dallagnol pague R$ 135 mil ao presidente Luiz Inácio Lula da Silva (PT). Deltan foi condenado pela 4ª Turma do Superior Tribu…"
2025-07-30T21:51:45Z,"Mesma Selic, mais risco: como investir na Bolsa, renda fixa e fundos com juros em 15%",O Comitê de Política Monetária do Banco Central (Copom) oficializou nesta quarta-feira (30) uma pausa no aperto monetário amplamente esperada pelo mercado financeiro. O Copom anunciou a manutenção da… [+8069 chars],https://www.infomoney.com.br/onde-investir/mesma-selic-mais-risco-como-investir-na-bolsa-renda-fixa-e-fundos-com-juros-em-15/,InfoMoney,"Para estrategista da XP, alívio monetário faz com que ""superexposição"" em renda fixa seja questionada
The post Mesma Selic, mais risco: como investir na Bolsa, renda fixa e fundos com juros em 15% appeared first on InfoMoney."
2025-07-30T20:30:30Z,"Ibovespa sobe forte após EUA abrir exceções tarifárias; Embraer dispara 10,8%","Depois de abrir em alta em meio a dados mais fortes do mercado de trabalho americano, uma confluência de fatores externos e internos provocou uma oscilação expressiva do Ibovespa nesta quarta-feira, … [+1572 chars]",https://valor.globo.com/financas/noticia/2025/07/30/ibovespa-sobe-forte-apos-eua-abrir-excecoes-tarifarias-embraer-dispara-108percent.ghtml,Globo,"Blue chips também tiveram um dia mais positivo, com exceção de Vale e Banco do Brasil, que cederam 1,79% e 0,25%"
2025-07-30T20:17:31Z,Ibovespa avança quase 1% com tarifaço cheio de exceções para o Brasil,"ASSINE VEJA NEGÓCIOSIbovespa (Cris Faga/Getty Images)
Continua após publicidade
O dólar encerrou em alta de 0,38% nesta quarta-feira, 30, cotado a R$5,59, enquanto o Ibovespa, principal índice da B… [+2784 chars]",https://veja.abril.com.br/economia/ibovespa-avanca-quase-1-com-tarifaco-cheio-de-excecoes-para-o-brasil/,Abril.com.br,"Bolsa se recupera após Trump anunciar tarifas de 50% ao país, mas com exceções como petróleo e minério de ferro"
